FECHA|ANALIZADOR|LOTE|CODIGO_PRUEBA|NOMBRE_PRUEBA|EVENTO
20/04/23 09:38:00                                                          |HOV 26 - DXI800 num 3                   |85311                                             |CLC11768  |Coriogonadotropina (beta total)                                                                                                                                                                         |CAL
20/04/23 09:38:00                                                          |HOV 26 - DXI800 num 3                   |85312                                             |CLC11768  |Coriogonadotropina (beta total)                                                                                                                                                                         |CAL
20/04/23 09:38:00                                                          |HOV 26 - DXI800 num 3                   |85313                                             |CLC11768  |Coriogonadotropina (beta total)                                                                                                                                                                         |CAL
20/04/23 09:38:00                                                          |HOV 26 - DXI800 num 3                   |85321                                             |CLC11768  |Coriogonadotropina (beta total)                                                                                                                                                                         |CAL
20/04/23 09:38:00                                                          |HOV 26 - DXI800 num 3                   |85322                                             |CLC11768  |Coriogonadotropina (beta total)                                                                                                                                                                         |CAL
20/04/23 09:38:00                                                          |HOV 26 - DXI800 num 3                   |85323                                             |CLC11768  |Coriogonadotropina (beta total)                                                                                                                                                                         |CAL
20/04/23 09:50:27                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |67673                                             |CLC02816  |Troponina I (alta sensibilidad)                                                                                                                                                                         |CCT
19/04/23 09:01:00                                                          |HOV 26 - DXI800 num 3                   |85311                                             |CLC00814  |Antígeno carcinoembrionario #CEA                                                                                                                                                                        |CAL
19/04/23 09:01:00                                                          |HOV 26 - DXI800 num 3                   |85312                                             |CLC00814  |Antígeno carcinoembrionario #CEA                                                                                                                                                                        |CAL
19/04/23 09:01:00                                                          |HOV 26 - DXI800 num 3                   |85313                                             |CLC00814  |Antígeno carcinoembrionario #CEA                                                                                                                                                                        |CAL
19/04/23 09:01:00                                                          |HOV 26 - DXI800 num 3                   |85321                                             |CLC00814  |Antígeno carcinoembrionario #CEA                                                                                                                                                                        |CAL
19/04/23 09:01:00                                                          |HOV 26 - DXI800 num 3                   |85322                                             |CLC00814  |Antígeno carcinoembrionario #CEA                                                                                                                                                                        |CAL
19/04/23 09:01:00                                                          |HOV 26 - DXI800 num 3                   |85323                                             |CLC00814  |Antígeno carcinoembrionario #CEA                                                                                                                                                                        |CAL
20/04/23 09:51:42                                                          |HOV 25 - DXI800 num 1                   |67673                                             |CLC02816  |Troponina I (alta sensibilidad)                                                                                                                                                                         |CCT
19/04/23 09:11:01                                                          |HOV 26 - DXI800 num 3                   |85311                                             |CLC00811  |Ácido fólico                                                                                                                                                                                            |CAL
19/04/23 09:11:01                                                          |HOV 26 - DXI800 num 3                   |85312                                             |CLC00811  |Ácido fólico                                                                                                                                                                                            |CAL
19/04/23 09:11:01                                                          |HOV 26 - DXI800 num 3                   |85313                                             |CLC00811  |Ácido fólico                                                                                                                                                                                            |CAL
19/04/23 09:11:01                                                          |HOV 26 - DXI800 num 3                   |85321                                             |CLC00811  |Ácido fólico                                                                                                                                                                                            |CAL
19/04/23 09:11:01                                                          |HOV 26 - DXI800 num 3                   |85322                                             |CLC00811  |Ácido fólico                                                                                                                                                                                            |CAL
19/04/23 09:11:01                                                          |HOV 26 - DXI800 num 3                   |85323                                             |CLC00811  |Ácido fólico                                                                                                                                                                                            |CAL
19/04/23 19:31:00                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |B1803221                                          |CLC00638  |Procalcitonina                                                                                                                                                                                          |CAL
19/04/23 19:31:00                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |B1803222                                          |CLC00638  |Procalcitonina                                                                                                                                                                                          |CAL
19/04/23 19:31:00                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |B2007223                                          |CLC00638  |Procalcitonina                                                                                                                                                                                          |CAL
20/04/23 09:52:36                                                          |HOV 26 - DXI800 num 3                   |67673                                             |CLC02816  |Troponina I (alta sensibilidad)                                                                                                                                                                         |CCT
19/04/23 08:51:00                                                          |HOV 26 - DXI800 num 3                   |85311                                             |CLC11854  |Testosterona                                                                                                                                                                                            |CAL
19/04/23 08:51:00                                                          |HOV 26 - DXI800 num 3                   |85312                                             |CLC11854  |Testosterona                                                                                                                                                                                            |CAL
19/04/23 08:51:00                                                          |HOV 26 - DXI800 num 3                   |85313                                             |CLC11854  |Testosterona                                                                                                                                                                                            |CAL
19/04/23 08:51:00                                                          |HOV 26 - DXI800 num 3                   |85321                                             |CLC11854  |Testosterona                                                                                                                                                                                            |CAL
19/04/23 08:51:00                                                          |HOV 26 - DXI800 num 3                   |85322                                             |CLC11854  |Testosterona                                                                                                                                                                                            |CAL
19/04/23 08:51:00                                                          |HOV 26 - DXI800 num 3                   |85323                                             |CLC11854  |Testosterona                                                                                                                                                                                            |CAL
20/04/23 09:39:01                                                          |HOV 26 - DXI800 num 3                   |94911                                             |CLC00815  |CA 125                                                                                                                                                                                                  |CAL
20/04/23 09:39:01                                                          |HOV 26 - DXI800 num 3                   |94912                                             |CLC00815  |CA 125                                                                                                                                                                                                  |CAL
20/04/23 09:39:01                                                          |HOV 26 - DXI800 num 3                   |94913                                             |CLC00815  |CA 125                                                                                                                                                                                                  |CAL
20/04/23 10:06:00                                                          |HOV 26 - DXI800 num 3                   |85311                                             |CLC11797  |Folitropina #FSH                                                                                                                                                                                        |CAL
20/04/23 10:06:00                                                          |HOV 26 - DXI800 num 3                   |85312                                             |CLC11797  |Folitropina #FSH                                                                                                                                                                                        |CAL
20/04/23 10:06:00                                                          |HOV 26 - DXI800 num 3                   |85313                                             |CLC11797  |Folitropina #FSH                                                                                                                                                                                        |CAL
20/04/23 10:06:00                                                          |HOV 26 - DXI800 num 3                   |85321                                             |CLC11797  |Folitropina #FSH                                                                                                                                                                                        |CAL
20/04/23 10:06:00                                                          |HOV 26 - DXI800 num 3                   |85322                                             |CLC11797  |Folitropina #FSH                                                                                                                                                                                        |CAL
20/04/23 10:06:00                                                          |HOV 26 - DXI800 num 3                   |85323                                             |CLC11797  |Folitropina #FSH                                                                                                                                                                                        |CAL
19/04/23 10:06:01                                                          |HOV 25 - DXI800 num 1                   |85311                                             |CLC11977  |Cortisol                                                                                                                                                                                                |CAL
19/04/23 10:06:01                                                          |HOV 25 - DXI800 num 1                   |85312                                             |CLC11977  |Cortisol                                                                                                                                                                                                |CAL
19/04/23 10:06:01                                                          |HOV 25 - DXI800 num 1                   |85313                                             |CLC11977  |Cortisol                                                                                                                                                                                                |CAL
19/04/23 10:54:01                                                          |HOV 26 - DXI800 num 3                   |85311                                             |CLC11846  |Progesterona                                                                                                                                                                                            |CAL
19/04/23 10:54:01                                                          |HOV 26 - DXI800 num 3                   |85312                                             |CLC11846  |Progesterona                                                                                                                                                                                            |CAL
19/04/23 10:54:01                                                          |HOV 26 - DXI800 num 3                   |85313                                             |CLC11846  |Progesterona                                                                                                                                                                                            |CAL
19/04/23 10:54:01                                                          |HOV 26 - DXI800 num 3                   |85321                                             |CLC11846  |Progesterona                                                                                                                                                                                            |CAL
19/04/23 10:54:01                                                          |HOV 26 - DXI800 num 3                   |85322                                             |CLC11846  |Progesterona                                                                                                                                                                                            |CAL
19/04/23 10:54:01                                                          |HOV 26 - DXI800 num 3                   |85323                                             |CLC11846  |Progesterona                                                                                                                                                                                            |CAL
