FECHA|ANALIZADOR|LOTE|CODIGO_PRUEBA|NOMBRE_PRUEBA|EVENTO
24/04/23 08:00:01                                                          |HOV 25 - DXI800 num 1                   |94911                                             |CLC00816  |CA 15.3                                                                                                                                                                                                 |CAL
24/04/23 08:00:01                                                          |HOV 25 - DXI800 num 1                   |94912                                             |CLC00816  |CA 15.3                                                                                                                                                                                                 |CAL
24/04/23 08:00:01                                                          |HOV 25 - DXI800 num 1                   |94913                                             |CLC00816  |CA 15.3                                                                                                                                                                                                 |CAL
24/04/23 08:00:01                                                          |HOV 26 - DXI800 num 3                   |64940                                             |CLC00807  |Vitamina D (25 OH)                                                                                                                                                                                      |CAL
24/04/23 08:00:01                                                          |HOV 26 - DXI800 num 3                   |64942                                             |CLC00807  |Vitamina D (25 OH)                                                                                                                                                                                      |CAL
24/04/23 08:00:01                                                          |HOV 26 - DXI800 num 3                   |64943                                             |CLC00807  |Vitamina D (25 OH)                                                                                                                                                                                      |CAL
24/04/23 08:00:01                                                          |HOV 25 - DXI800 num 1                   |85311                                             |CLC11775  |Prolactina                                                                                                                                                                                              |CAL
24/04/23 08:00:01                                                          |HOV 25 - DXI800 num 1                   |85312                                             |CLC11775  |Prolactina                                                                                                                                                                                              |CAL
24/04/23 08:00:01                                                          |HOV 25 - DXI800 num 1                   |85313                                             |CLC11775  |Prolactina                                                                                                                                                                                              |CAL
24/04/23 08:00:00                                                          |HOV 25 - DXI800 num 1                   |85311                                             |CLC00813  |Alfa-Fetoproteína                                                                                                                                                                                       |CAL
24/04/23 08:00:00                                                          |HOV 25 - DXI800 num 1                   |85312                                             |CLC00813  |Alfa-Fetoproteína                                                                                                                                                                                       |CAL
24/04/23 08:00:00                                                          |HOV 25 - DXI800 num 1                   |85313                                             |CLC00813  |Alfa-Fetoproteína                                                                                                                                                                                       |CAL
24/04/23 08:00:00                                                          |HOV 25 - DXI800 num 1                   |64940                                             |CLC00807  |Vitamina D (25 OH)                                                                                                                                                                                      |CAL
24/04/23 08:00:00                                                          |HOV 25 - DXI800 num 1                   |64942                                             |CLC00807  |Vitamina D (25 OH)                                                                                                                                                                                      |CAL
24/04/23 08:00:00                                                          |HOV 25 - DXI800 num 1                   |64943                                             |CLC00807  |Vitamina D (25 OH)                                                                                                                                                                                      |CAL
24/04/23 08:00:00                                                          |HOV 25 - DXI800 num 1                   |85311                                             |CLC00821  |PSA (libre)                                                                                                                                                                                             |CAL
24/04/23 08:00:00                                                          |HOV 25 - DXI800 num 1                   |85312                                             |CLC00821  |PSA (libre)                                                                                                                                                                                             |CAL
24/04/23 08:00:00                                                          |HOV 25 - DXI800 num 1                   |85313                                             |CLC00821  |PSA (libre)                                                                                                                                                                                             |CAL
