FECHA|ANALIZADOR|LOTE|CODIGO_PRUEBA|NOMBRE_PRUEBA|EVENTO
16/06/23 09:00:01                                                          |HOV 25 - DXI800 num 1                   |85321                                             |CLC11977  |Cortisol                                                                                                                                                                                                |CAL
16/06/23 09:00:01                                                          |HOV 25 - DXI800 num 1                   |85322                                             |CLC11977  |Cortisol                                                                                                                                                                                                |CAL
16/06/23 09:00:01                                                          |HOV 25 - DXI800 num 1                   |85323                                             |CLC11977  |Cortisol                                                                                                                                                                                                |CAL
16/06/23 09:00:01                                                          |HOV 26 - DXI800 num 3                   |85321                                             |CLC11797  |Folitropina #FSH                                                                                                                                                                                        |CAL
16/06/23 09:00:01                                                          |HOV 26 - DXI800 num 3                   |85322                                             |CLC11797  |Folitropina #FSH                                                                                                                                                                                        |CAL
16/06/23 09:00:01                                                          |HOV 26 - DXI800 num 3                   |85323                                             |CLC11797  |Folitropina #FSH                                                                                                                                                                                        |CAL
16/06/23 09:00:01                                                          |HOV 26 - DXI800 num 3                   |94931                                             |CLC00816  |CA 15.3                                                                                                                                                                                                 |CAL
16/06/23 09:00:01                                                          |HOV 26 - DXI800 num 3                   |94932                                             |CLC00816  |CA 15.3                                                                                                                                                                                                 |CAL
16/06/23 09:00:01                                                          |HOV 26 - DXI800 num 3                   |94993                                             |CLC00816  |CA 15.3                                                                                                                                                                                                 |CAL
16/06/23 11:08:00                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85321                                             |CLC11768  |Coriogonadotropina (beta total)                                                                                                                                                                         |CAL
16/06/23 11:08:00                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85322                                             |CLC11768  |Coriogonadotropina (beta total)                                                                                                                                                                         |CAL
16/06/23 11:08:00                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85323                                             |CLC11768  |Coriogonadotropina (beta total)                                                                                                                                                                         |CAL
