FECHA|ANALIZADOR|LOTE|CODIGO_PRUEBA|NOMBRE_PRUEBA|EVENTO
02/05/23 08:06:01                                                          |HOV 26 - DXI800 num 3                   |85321                                             |CLC00820  |PSA                                                                                                                                                                                                     |CAL
02/05/23 08:06:01                                                          |HOV 26 - DXI800 num 3                   |85322                                             |CLC00820  |PSA                                                                                                                                                                                                     |CAL
02/05/23 08:06:01                                                          |HOV 26 - DXI800 num 3                   |85323                                             |CLC00820  |PSA                                                                                                                                                                                                     |CAL
03/05/23 08:39:01                                                          |HOV 26 - DXI800 num 3                   |64940                                             |CLC00415  |Ac anti tiroglobulina                                                                                                                                                                                   |CAL
03/05/23 08:39:01                                                          |HOV 26 - DXI800 num 3                   |64942                                             |CLC00415  |Ac anti tiroglobulina                                                                                                                                                                                   |CAL
03/05/23 08:39:01                                                          |HOV 26 - DXI800 num 3                   |64943                                             |CLC00415  |Ac anti tiroglobulina                                                                                                                                                                                   |CAL
03/05/23 08:40:01                                                          |HOV 26 - DXI800 num 3                   |85321                                             |CLC11854  |Testosterona                                                                                                                                                                                            |CAL
03/05/23 08:40:01                                                          |HOV 26 - DXI800 num 3                   |85322                                             |CLC11854  |Testosterona                                                                                                                                                                                            |CAL
03/05/23 08:40:01                                                          |HOV 26 - DXI800 num 3                   |85323                                             |CLC11854  |Testosterona                                                                                                                                                                                            |CAL
03/05/23 08:40:00                                                          |HOV 26 - DXI800 num 3                   |85321                                             |CLC00811  |Ácido fólico                                                                                                                                                                                            |CAL
03/05/23 08:40:00                                                          |HOV 26 - DXI800 num 3                   |85322                                             |CLC00811  |Ácido fólico                                                                                                                                                                                            |CAL
03/05/23 08:40:00                                                          |HOV 26 - DXI800 num 3                   |85323                                             |CLC00811  |Ácido fólico                                                                                                                                                                                            |CAL
02/05/23 07:55:00                                                          |HOV 26 - DXI800 num 3                   |85321                                             |CLC11775  |Prolactina                                                                                                                                                                                              |CAL
02/05/23 07:55:00                                                          |HOV 26 - DXI800 num 3                   |85322                                             |CLC11775  |Prolactina                                                                                                                                                                                              |CAL
02/05/23 07:55:00                                                          |HOV 26 - DXI800 num 3                   |85323                                             |CLC11775  |Prolactina                                                                                                                                                                                              |CAL
