FECHA|ANALIZADOR|LOTE|CODIGO_PRUEBA|NOMBRE_PRUEBA|EVENTO
20/03/23 08:55:01                                                          |HOV 26 - DXI800 num 2                   |85321                                             |CLC00814  |Antígeno carcinoembrionario #CEA                                                                                                                                                                        |CAL
20/03/23 08:55:01                                                          |HOV 26 - DXI800 num 2                   |85322                                             |CLC00814  |Antígeno carcinoembrionario #CEA                                                                                                                                                                        |CAL
20/03/23 08:55:01                                                          |HOV 26 - DXI800 num 2                   |85323                                             |CLC00814  |Antígeno carcinoembrionario #CEA                                                                                                                                                                        |CAL
20/03/23 09:19:01                                                          |HOV 26 - DXI800 num 2                   |85321                                             |CLC11797  |Folitropina #FSH                                                                                                                                                                                        |CAL
20/03/23 09:19:01                                                          |HOV 26 - DXI800 num 2                   |85322                                             |CLC11797  |Folitropina #FSH                                                                                                                                                                                        |CAL
20/03/23 09:19:01                                                          |HOV 26 - DXI800 num 2                   |85323                                             |CLC11797  |Folitropina #FSH                                                                                                                                                                                        |CAL
20/03/23 09:12:00                                                          |HOV 25 - DXI800 num 1                   |94911                                             |CLC00817  |CA 19.9                                                                                                                                                                                                 |CAL
20/03/23 09:12:00                                                          |HOV 25 - DXI800 num 1                   |94912                                             |CLC00817  |CA 19.9                                                                                                                                                                                                 |CAL
20/03/23 09:12:00                                                          |HOV 25 - DXI800 num 1                   |94913                                             |CLC00817  |CA 19.9                                                                                                                                                                                                 |CAL
20/03/23 09:18:00                                                          |HOV 25 - DXI800 num 1                   |64940                                             |CLC00415  |Ac anti tiroglobulina                                                                                                                                                                                   |CAL
20/03/23 09:18:00                                                          |HOV 25 - DXI800 num 1                   |64942                                             |CLC00415  |Ac anti tiroglobulina                                                                                                                                                                                   |CAL
20/03/23 09:18:00                                                          |HOV 25 - DXI800 num 1                   |64943                                             |CLC00415  |Ac anti tiroglobulina                                                                                                                                                                                   |CAL
