FECHA|ANALIZADOR|LOTE|CODIGO_PRUEBA|NOMBRE_PRUEBA|EVENTO
24/05/23 11:16:00                                                          |HOV 25 - DXI800 num 1                   |85321                                             |CLC00820  |PSA                                                                                                                                                                                                     |CAL
24/05/23 11:16:00                                                          |HOV 25 - DXI800 num 1                   |85322                                             |CLC00820  |PSA                                                                                                                                                                                                     |CAL
24/05/23 11:16:00                                                          |HOV 25 - DXI800 num 1                   |85323                                             |CLC00820  |PSA                                                                                                                                                                                                     |CAL
25/05/23 08:13:00                                                          |HOV 25 - DXI800 num 1                   |64940                                             |CLC00807  |Vitamina D (25 OH)                                                                                                                                                                                      |CAL
25/05/23 08:13:00                                                          |HOV 25 - DXI800 num 1                   |64942                                             |CLC00807  |Vitamina D (25 OH)                                                                                                                                                                                      |CAL
25/05/23 08:13:00                                                          |HOV 25 - DXI800 num 1                   |64943                                             |CLC00807  |Vitamina D (25 OH)                                                                                                                                                                                      |CAL
24/05/23 10:17:01                                                          |HOV 25 - DXI800 num 1                   |85321                                             |CLC11775  |Prolactina                                                                                                                                                                                              |CAL
24/05/23 10:17:01                                                          |HOV 25 - DXI800 num 1                   |85322                                             |CLC11775  |Prolactina                                                                                                                                                                                              |CAL
24/05/23 10:17:01                                                          |HOV 25 - DXI800 num 1                   |85323                                             |CLC11775  |Prolactina                                                                                                                                                                                              |CAL
24/05/23 11:04:01                                                          |HOV 25 - DXI800 num 1                   |85321                                             |CLC00814  |Antígeno carcinoembrionario #CEA                                                                                                                                                                        |CAL
24/05/23 11:04:01                                                          |HOV 25 - DXI800 num 1                   |85322                                             |CLC00814  |Antígeno carcinoembrionario #CEA                                                                                                                                                                        |CAL
24/05/23 11:04:01                                                          |HOV 25 - DXI800 num 1                   |85323                                             |CLC00814  |Antígeno carcinoembrionario #CEA                                                                                                                                                                        |CAL
25/05/23 07:56:01                                                          |HOV 25 - DXI800 num 1                   |85321                                             |CLC00813  |Alfa-Fetoproteína                                                                                                                                                                                       |CAL
25/05/23 07:56:01                                                          |HOV 25 - DXI800 num 1                   |85322                                             |CLC00813  |Alfa-Fetoproteína                                                                                                                                                                                       |CAL
25/05/23 07:56:01                                                          |HOV 25 - DXI800 num 1                   |85323                                             |CLC00813  |Alfa-Fetoproteína                                                                                                                                                                                       |CAL
25/05/23 07:56:00                                                          |HOV 25 - DXI800 num 1                   |85321                                             |CLC11768  |Coriogonadotropina (beta total)                                                                                                                                                                         |CAL
25/05/23 07:56:00                                                          |HOV 25 - DXI800 num 1                   |85322                                             |CLC11768  |Coriogonadotropina (beta total)                                                                                                                                                                         |CAL
25/05/23 07:56:00                                                          |HOV 25 - DXI800 num 1                   |85323                                             |CLC11768  |Coriogonadotropina (beta total)                                                                                                                                                                         |CAL
24/05/23 09:34:01                                                          |HOV 26 - DXI800 num 3                   |85321                                             |CLC00821  |PSA (libre)                                                                                                                                                                                             |CAL
24/05/23 09:34:01                                                          |HOV 26 - DXI800 num 3                   |85322                                             |CLC00821  |PSA (libre)                                                                                                                                                                                             |CAL
24/05/23 09:34:01                                                          |HOV 26 - DXI800 num 3                   |85323                                             |CLC00821  |PSA (libre)                                                                                                                                                                                             |CAL
24/05/23 11:17:00                                                          |HOV 25 - DXI800 num 1                   |85321                                             |CLC00805  |Vitamina B12                                                                                                                                                                                            |CAL
24/05/23 11:17:00                                                          |HOV 25 - DXI800 num 1                   |85322                                             |CLC00805  |Vitamina B12                                                                                                                                                                                            |CAL
24/05/23 11:17:00                                                          |HOV 25 - DXI800 num 1                   |85323                                             |CLC00805  |Vitamina B12                                                                                                                                                                                            |CAL
24/05/23 09:43:01                                                          |HOV 26 - DXI800 num 3                   |64940                                             |CLC11015  |Paratirina (intacta) #PTHI                                                                                                                                                                              |CAL
24/05/23 09:43:01                                                          |HOV 26 - DXI800 num 3                   |64942                                             |CLC11015  |Paratirina (intacta) #PTHI                                                                                                                                                                              |CAL
24/05/23 09:43:01                                                          |HOV 26 - DXI800 num 3                   |64943                                             |CLC11015  |Paratirina (intacta) #PTHI                                                                                                                                                                              |CAL
24/05/23 09:53:00                                                          |HOV 26 - DXI800 num 3                   |85321                                             |CLC11816  |Lutropina #LH                                                                                                                                                                                           |CAL
24/05/23 09:53:00                                                          |HOV 26 - DXI800 num 3                   |85322                                             |CLC11816  |Lutropina #LH                                                                                                                                                                                           |CAL
24/05/23 09:53:00                                                          |HOV 26 - DXI800 num 3                   |85323                                             |CLC11816  |Lutropina #LH                                                                                                                                                                                           |CAL
25/05/23 08:12:01                                                          |HOV 25 - DXI800 num 1                   |85321                                             |CLC11816  |Lutropina #LH                                                                                                                                                                                           |CAL
25/05/23 08:12:01                                                          |HOV 25 - DXI800 num 1                   |85322                                             |CLC11816  |Lutropina #LH                                                                                                                                                                                           |CAL
25/05/23 08:12:01                                                          |HOV 25 - DXI800 num 1                   |85323                                             |CLC11816  |Lutropina #LH                                                                                                                                                                                           |CAL
