FECHA|ANALIZADOR|LOTE|CODIGO_PRUEBA|NOMBRE_PRUEBA|EVENTO
22/03/23 09:08:26                                                          |HOV 25 - DXI800 num 3                   |67671                                             |CLC00544  |Creatina quinasa MB (masa)                                                                                                                                                                              |CCT
22/03/23 09:08:26                                                          |HOV 25 - DXI800 num 3                   |67671                                             |CLC00544  |Creatina quinasa MB (masa)                                                                                                                                                                              |ACL
22/03/23 09:08:26                                                          |HOV 25 - DXI800 num 3                   |67671                                             |CLC02816  |Troponina I (alta sensibilidad)                                                                                                                                                                         |CCT
22/03/23 09:08:26                                                          |HOV 25 - DXI800 num 3                   |67671                                             |CLC02816  |Troponina I (alta sensibilidad)                                                                                                                                                                         |ACL
22/03/23 09:09:08                                                          |HOV 25 - DXI800 num 3                   |B1803221                                          |CLC00638  |Procalcitonina                                                                                                                                                                                          |CCT
22/03/23 09:09:08                                                          |HOV 25 - DXI800 num 3                   |B1803221                                          |CLC00638  |Procalcitonina                                                                                                                                                                                          |ACL
22/03/23 09:10:01                                                          |HOV 25 - DXI800 num 3                   |94913                                             |CLC00815  |CA 125                                                                                                                                                                                                  |CCT
22/03/23 09:10:01                                                          |HOV 25 - DXI800 num 3                   |94913                                             |CLC00815  |CA 125                                                                                                                                                                                                  |ACL
22/03/23 09:10:01                                                          |HOV 25 - DXI800 num 3                   |94913                                             |CLC00816  |CA 15.3                                                                                                                                                                                                 |CCT
22/03/23 09:10:01                                                          |HOV 25 - DXI800 num 3                   |94913                                             |CLC00816  |CA 15.3                                                                                                                                                                                                 |ACL
22/03/23 09:10:01                                                          |HOV 25 - DXI800 num 3                   |94913                                             |CLC00817  |CA 19.9                                                                                                                                                                                                 |CCT
22/03/23 09:10:01                                                          |HOV 25 - DXI800 num 3                   |94913                                             |CLC00817  |CA 19.9                                                                                                                                                                                                 |ACL
22/03/23 09:10:01                                                          |HOV 25 - DXI800 num 3                   |94913                                             |CLC11011  |Tiroglobulina                                                                                                                                                                                           |CCT
22/03/23 09:10:01                                                          |HOV 25 - DXI800 num 3                   |94913                                             |CLC11011  |Tiroglobulina                                                                                                                                                                                           |ACL
22/03/23 09:10:22                                                          |HOV 25 - DXI800 num 3                   |P313298                                           |CLC00463  |Interleucina 6                                                                                                                                                                                          |CCT
22/03/23 09:10:22                                                          |HOV 25 - DXI800 num 3                   |P313298                                           |CLC00463  |Interleucina 6                                                                                                                                                                                          |ACL
21/03/23 10:16:00                                                          |HOV 25 - DXI800 num 1                   |94911                                             |CLC00815  |CA 125                                                                                                                                                                                                  |CAL
21/03/23 10:16:00                                                          |HOV 25 - DXI800 num 1                   |94912                                             |CLC00815  |CA 125                                                                                                                                                                                                  |CAL
21/03/23 10:16:00                                                          |HOV 25 - DXI800 num 1                   |94913                                             |CLC00815  |CA 125                                                                                                                                                                                                  |CAL
22/03/23 09:10:53                                                          |HOV 25 - DXI800 num 3                   |88152                                             |CLC12026  |Cortisol (orina 24h)                                                                                                                                                                                    |ACL
22/03/23 09:08:16                                                          |HOV 25 - DXI800 num 3                   |3180322T                                          |CLC02816  |Troponina I (alta sensibilidad)                                                                                                                                                                         |CCT
22/03/23 09:08:16                                                          |HOV 25 - DXI800 num 3                   |3180322T                                          |CLC02816  |Troponina I (alta sensibilidad)                                                                                                                                                                         |ACL
22/03/23 09:08:38                                                          |HOV 25 - DXI800 num 3                   |67672                                             |CLC00544  |Creatina quinasa MB (masa)                                                                                                                                                                              |CCT
22/03/23 09:08:38                                                          |HOV 25 - DXI800 num 3                   |67672                                             |CLC00544  |Creatina quinasa MB (masa)                                                                                                                                                                              |ACL
22/03/23 09:08:38                                                          |HOV 25 - DXI800 num 3                   |67672                                             |CLC02816  |Troponina I (alta sensibilidad)                                                                                                                                                                         |CCT
22/03/23 09:08:38                                                          |HOV 25 - DXI800 num 3                   |67672                                             |CLC02816  |Troponina I (alta sensibilidad)                                                                                                                                                                         |ACL
22/03/23 09:09:27                                                          |HOV 25 - DXI800 num 3                   |B2007223                                          |CLC00638  |Procalcitonina                                                                                                                                                                                          |CCT
22/03/23 09:09:27                                                          |HOV 25 - DXI800 num 3                   |B2007223                                          |CLC00638  |Procalcitonina                                                                                                                                                                                          |ACL
22/03/23 09:06:46                                                          |HOV 25 - DXI800 num 3                   |85321                                             |CLC00811  |Ácido fólico                                                                                                                                                                                            |CCT
22/03/23 09:06:46                                                          |HOV 25 - DXI800 num 3                   |85321                                             |CLC00811  |Ácido fólico                                                                                                                                                                                            |ACL
