FECHA|ANALIZADOR|LOTE|CODIGO_PRUEBA|NOMBRE_PRUEBA|EVENTO
19/04/23 09:01:00                                                          |HOV 26 - DXI800 num 3                   |85311                                             |CLC00814  |Antígeno carcinoembrionario #CEA                                                                                                                                                                        |CAL
19/04/23 09:01:00                                                          |HOV 26 - DXI800 num 3                   |85312                                             |CLC00814  |Antígeno carcinoembrionario #CEA                                                                                                                                                                        |CAL
19/04/23 09:01:00                                                          |HOV 26 - DXI800 num 3                   |85313                                             |CLC00814  |Antígeno carcinoembrionario #CEA                                                                                                                                                                        |CAL
19/04/23 09:01:00                                                          |HOV 26 - DXI800 num 3                   |85321                                             |CLC00814  |Antígeno carcinoembrionario #CEA                                                                                                                                                                        |CAL
19/04/23 09:01:00                                                          |HOV 26 - DXI800 num 3                   |85322                                             |CLC00814  |Antígeno carcinoembrionario #CEA                                                                                                                                                                        |CAL
19/04/23 09:01:00                                                          |HOV 26 - DXI800 num 3                   |85323                                             |CLC00814  |Antígeno carcinoembrionario #CEA                                                                                                                                                                        |CAL
18/04/23 09:00:00                                                          |HOV 25 - DXI800 num 1                   |94911                                             |CLC00815  |CA 125                                                                                                                                                                                                  |CAL
18/04/23 09:00:00                                                          |HOV 25 - DXI800 num 1                   |94912                                             |CLC00815  |CA 125                                                                                                                                                                                                  |CAL
18/04/23 09:00:00                                                          |HOV 25 - DXI800 num 1                   |94913                                             |CLC00815  |CA 125                                                                                                                                                                                                  |CAL
18/04/23 10:57:43                                                          |HOV 25 - DXI800 num 1                   |85313                                             |CLC00811  |Ácido fólico                                                                                                                                                                                            |TVC
18/04/23 13:04:31                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85311                                             |CLC00811  |Ácido fólico                                                                                                                                                                                            |TVC
18/04/23 13:04:56                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85313                                             |CLC00811  |Ácido fólico                                                                                                                                                                                            |TVC
18/04/23 11:00:01                                                          |HOV 26 - DXI800 num 3                   |85311                                             |CLC00811  |Ácido fólico                                                                                                                                                                                            |TVC
18/04/23 11:00:15                                                          |HOV 26 - DXI800 num 3                   |85312                                             |CLC00811  |Ácido fólico                                                                                                                                                                                            |TVC
18/04/23 11:00:28                                                          |HOV 26 - DXI800 num 3                   |85313                                             |CLC00811  |Ácido fólico                                                                                                                                                                                            |TVC
18/04/23 13:04:42                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85312                                             |CLC00811  |Ácido fólico                                                                                                                                                                                            |TVC
18/04/23 10:56:45                                                          |HOV 25 - DXI800 num 1                   |85311                                             |CLC00811  |Ácido fólico                                                                                                                                                                                            |TVC
18/04/23 10:57:08                                                          |HOV 25 - DXI800 num 1                   |85312                                             |CLC00811  |Ácido fólico                                                                                                                                                                                            |TVC
18/04/23 12:00:01                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |3180322T                                          |CLC02816  |Troponina I (alta sensibilidad)                                                                                                                                                                         |CAL
18/04/23 12:00:01                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |67671                                             |CLC02816  |Troponina I (alta sensibilidad)                                                                                                                                                                         |CAL
18/04/23 12:00:01                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |67672                                             |CLC02816  |Troponina I (alta sensibilidad)                                                                                                                                                                         |CAL
18/04/23 09:10:01                                                          |HOV 25 - DXI800 num 1                   |85311                                             |CLC00811  |Ácido fólico                                                                                                                                                                                            |CAL
18/04/23 09:10:01                                                          |HOV 25 - DXI800 num 1                   |85312                                             |CLC00811  |Ácido fólico                                                                                                                                                                                            |CAL
18/04/23 09:10:01                                                          |HOV 25 - DXI800 num 1                   |85313                                             |CLC00811  |Ácido fólico                                                                                                                                                                                            |CAL
19/04/23 09:11:01                                                          |HOV 26 - DXI800 num 3                   |85311                                             |CLC00811  |Ácido fólico                                                                                                                                                                                            |CAL
19/04/23 09:11:01                                                          |HOV 26 - DXI800 num 3                   |85312                                             |CLC00811  |Ácido fólico                                                                                                                                                                                            |CAL
19/04/23 09:11:01                                                          |HOV 26 - DXI800 num 3                   |85313                                             |CLC00811  |Ácido fólico                                                                                                                                                                                            |CAL
19/04/23 09:11:01                                                          |HOV 26 - DXI800 num 3                   |85321                                             |CLC00811  |Ácido fólico                                                                                                                                                                                            |CAL
19/04/23 09:11:01                                                          |HOV 26 - DXI800 num 3                   |85322                                             |CLC00811  |Ácido fólico                                                                                                                                                                                            |CAL
19/04/23 09:11:01                                                          |HOV 26 - DXI800 num 3                   |85323                                             |CLC00811  |Ácido fólico                                                                                                                                                                                            |CAL
18/04/23 09:07:00                                                          |HOV 25 - DXI800 num 1                   |85311                                             |CLC11816  |Lutropina #LH                                                                                                                                                                                           |CAL
18/04/23 09:07:00                                                          |HOV 25 - DXI800 num 1                   |85312                                             |CLC11816  |Lutropina #LH                                                                                                                                                                                           |CAL
18/04/23 09:07:00                                                          |HOV 25 - DXI800 num 1                   |85313                                             |CLC11816  |Lutropina #LH                                                                                                                                                                                           |CAL
19/04/23 08:51:00                                                          |HOV 26 - DXI800 num 3                   |85311                                             |CLC11854  |Testosterona                                                                                                                                                                                            |CAL
19/04/23 08:51:00                                                          |HOV 26 - DXI800 num 3                   |85312                                             |CLC11854  |Testosterona                                                                                                                                                                                            |CAL
19/04/23 08:51:00                                                          |HOV 26 - DXI800 num 3                   |85313                                             |CLC11854  |Testosterona                                                                                                                                                                                            |CAL
19/04/23 08:51:00                                                          |HOV 26 - DXI800 num 3                   |85321                                             |CLC11854  |Testosterona                                                                                                                                                                                            |CAL
19/04/23 08:51:00                                                          |HOV 26 - DXI800 num 3                   |85322                                             |CLC11854  |Testosterona                                                                                                                                                                                            |CAL
19/04/23 08:51:00                                                          |HOV 26 - DXI800 num 3                   |85323                                             |CLC11854  |Testosterona                                                                                                                                                                                            |CAL
19/04/23 10:06:01                                                          |HOV 25 - DXI800 num 1                   |85311                                             |CLC11977  |Cortisol                                                                                                                                                                                                |CAL
19/04/23 10:06:01                                                          |HOV 25 - DXI800 num 1                   |85312                                             |CLC11977  |Cortisol                                                                                                                                                                                                |CAL
19/04/23 10:06:01                                                          |HOV 25 - DXI800 num 1                   |85313                                             |CLC11977  |Cortisol                                                                                                                                                                                                |CAL
19/04/23 10:54:01                                                          |HOV 26 - DXI800 num 3                   |85311                                             |CLC11846  |Progesterona                                                                                                                                                                                            |CAL
19/04/23 10:54:01                                                          |HOV 26 - DXI800 num 3                   |85312                                             |CLC11846  |Progesterona                                                                                                                                                                                            |CAL
19/04/23 10:54:01                                                          |HOV 26 - DXI800 num 3                   |85313                                             |CLC11846  |Progesterona                                                                                                                                                                                            |CAL
