FECHA|ANALIZADOR|LOTE|CODIGO_PRUEBA|NOMBRE_PRUEBA|EVENTO
23/05/23 10:42:01                                                          |HOV 26 - DXI800 num 3                   |85321                                             |CLC11768  |Coriogonadotropina (beta total)                                                                                                                                                                         |CAL
23/05/23 10:42:01                                                          |HOV 26 - DXI800 num 3                   |85322                                             |CLC11768  |Coriogonadotropina (beta total)                                                                                                                                                                         |CAL
23/05/23 10:42:01                                                          |HOV 26 - DXI800 num 3                   |85323                                             |CLC11768  |Coriogonadotropina (beta total)                                                                                                                                                                         |CAL
23/05/23 10:47:01                                                          |HOV 26 - DXI800 num 3                   |85321                                             |CLC00820  |PSA                                                                                                                                                                                                     |CAL
23/05/23 10:47:01                                                          |HOV 26 - DXI800 num 3                   |85322                                             |CLC00820  |PSA                                                                                                                                                                                                     |CAL
23/05/23 10:47:01                                                          |HOV 26 - DXI800 num 3                   |85323                                             |CLC00820  |PSA                                                                                                                                                                                                     |CAL
22/05/23 09:37:01                                                          |HOV 26 - DXI800 num 3                   |85321                                             |CLC00805  |Vitamina B12                                                                                                                                                                                            |CAL
22/05/23 09:37:01                                                          |HOV 26 - DXI800 num 3                   |85322                                             |CLC00805  |Vitamina B12                                                                                                                                                                                            |CAL
22/05/23 09:37:01                                                          |HOV 26 - DXI800 num 3                   |85323                                             |CLC00805  |Vitamina B12                                                                                                                                                                                            |CAL
23/05/23 09:13:00                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85321                                             |CLC00821  |PSA (libre)                                                                                                                                                                                             |CAL
23/05/23 09:13:00                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85322                                             |CLC00821  |PSA (libre)                                                                                                                                                                                             |CAL
23/05/23 09:13:00                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85323                                             |CLC00821  |PSA (libre)                                                                                                                                                                                             |CAL
23/05/23 09:02:01                                                          |HOV 26 - DXI800 num 3                   |94931                                             |CLC00815  |CA 125                                                                                                                                                                                                  |CAL
23/05/23 09:02:01                                                          |HOV 26 - DXI800 num 3                   |94932                                             |CLC00815  |CA 125                                                                                                                                                                                                  |CAL
23/05/23 09:02:01                                                          |HOV 26 - DXI800 num 3                   |94993                                             |CLC00815  |CA 125                                                                                                                                                                                                  |CAL
22/05/23 09:28:00                                                          |HOV 26 - DXI800 num 3                   |85321                                             |CLC11977  |Cortisol                                                                                                                                                                                                |CAL
22/05/23 09:28:00                                                          |HOV 26 - DXI800 num 3                   |85322                                             |CLC11977  |Cortisol                                                                                                                                                                                                |CAL
22/05/23 09:28:00                                                          |HOV 26 - DXI800 num 3                   |85323                                             |CLC11977  |Cortisol                                                                                                                                                                                                |CAL
23/05/23 09:17:01                                                          |HOV 26 - DXI800 num 3                   |64940                                             |CLC00807  |Vitamina D (25 OH)                                                                                                                                                                                      |CAL
23/05/23 09:17:01                                                          |HOV 26 - DXI800 num 3                   |64942                                             |CLC00807  |Vitamina D (25 OH)                                                                                                                                                                                      |CAL
23/05/23 09:17:01                                                          |HOV 26 - DXI800 num 3                   |64943                                             |CLC00807  |Vitamina D (25 OH)                                                                                                                                                                                      |CAL
