FECHA|ANALIZADOR|LOTE|CODIGO_PRUEBA|NOMBRE_PRUEBA|EVENTO
25/05/23 08:13:00                                                          |HOV 25 - DXI800 num 1                   |64940                                             |CLC00807  |Vitamina D (25 OH)                                                                                                                                                                                      |CAL
25/05/23 08:13:00                                                          |HOV 25 - DXI800 num 1                   |64942                                             |CLC00807  |Vitamina D (25 OH)                                                                                                                                                                                      |CAL
25/05/23 08:13:00                                                          |HOV 25 - DXI800 num 1                   |64943                                             |CLC00807  |Vitamina D (25 OH)                                                                                                                                                                                      |CAL
25/05/23 07:56:01                                                          |HOV 25 - DXI800 num 1                   |85321                                             |CLC00813  |Alfa-Fetoproteína                                                                                                                                                                                       |CAL
25/05/23 07:56:01                                                          |HOV 25 - DXI800 num 1                   |85322                                             |CLC00813  |Alfa-Fetoproteína                                                                                                                                                                                       |CAL
25/05/23 07:56:01                                                          |HOV 25 - DXI800 num 1                   |85323                                             |CLC00813  |Alfa-Fetoproteína                                                                                                                                                                                       |CAL
25/05/23 07:56:00                                                          |HOV 25 - DXI800 num 1                   |85321                                             |CLC11768  |Coriogonadotropina (beta total)                                                                                                                                                                         |CAL
25/05/23 07:56:00                                                          |HOV 25 - DXI800 num 1                   |85322                                             |CLC11768  |Coriogonadotropina (beta total)                                                                                                                                                                         |CAL
25/05/23 07:56:00                                                          |HOV 25 - DXI800 num 1                   |85323                                             |CLC11768  |Coriogonadotropina (beta total)                                                                                                                                                                         |CAL
26/05/23 09:00:01                                                          |HOV 26 - DXI800 num 3                   |85321                                             |CLC00814  |Antígeno carcinoembrionario #CEA                                                                                                                                                                        |CAL
26/05/23 09:00:01                                                          |HOV 26 - DXI800 num 3                   |85322                                             |CLC00814  |Antígeno carcinoembrionario #CEA                                                                                                                                                                        |CAL
26/05/23 09:00:01                                                          |HOV 26 - DXI800 num 3                   |85323                                             |CLC00814  |Antígeno carcinoembrionario #CEA                                                                                                                                                                        |CAL
26/05/23 08:52:01                                                          |HOV 25 - DXI800 num 1                   |85321                                             |CLC00821  |PSA (libre)                                                                                                                                                                                             |CAL
26/05/23 08:52:01                                                          |HOV 25 - DXI800 num 1                   |85322                                             |CLC00821  |PSA (libre)                                                                                                                                                                                             |CAL
26/05/23 08:52:01                                                          |HOV 25 - DXI800 num 1                   |85323                                             |CLC00821  |PSA (libre)                                                                                                                                                                                             |CAL
26/05/23 12:02:01                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85321                                             |CLC11007  |Triyodotironina (libre) #T3L                                                                                                                                                                            |CAL
26/05/23 12:02:01                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85322                                             |CLC11007  |Triyodotironina (libre) #T3L                                                                                                                                                                            |CAL
26/05/23 12:02:01                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85323                                             |CLC11007  |Triyodotironina (libre) #T3L                                                                                                                                                                            |CAL
25/05/23 08:12:01                                                          |HOV 25 - DXI800 num 1                   |85321                                             |CLC11816  |Lutropina #LH                                                                                                                                                                                           |CAL
25/05/23 08:12:01                                                          |HOV 25 - DXI800 num 1                   |85322                                             |CLC11816  |Lutropina #LH                                                                                                                                                                                           |CAL
25/05/23 08:12:01                                                          |HOV 25 - DXI800 num 1                   |85323                                             |CLC11816  |Lutropina #LH                                                                                                                                                                                           |CAL
26/05/23 09:00:01                                                          |HOV 26 - DXI800 num 3                   |64940                                             |CLC00061  |Ac anti peroxidasa tiroidea #TPO                                                                                                                                                                        |CAL
26/05/23 09:00:01                                                          |HOV 26 - DXI800 num 3                   |64942                                             |CLC00061  |Ac anti peroxidasa tiroidea #TPO                                                                                                                                                                        |CAL
26/05/23 09:00:01                                                          |HOV 26 - DXI800 num 3                   |64943                                             |CLC00061  |Ac anti peroxidasa tiroidea #TPO                                                                                                                                                                        |CAL
26/05/23 11:48:00                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |64940                                             |CLC11015  |Paratirina (intacta) #PTHI                                                                                                                                                                              |CAL
26/05/23 11:48:00                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |64942                                             |CLC11015  |Paratirina (intacta) #PTHI                                                                                                                                                                              |CAL
26/05/23 11:48:00                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |64943                                             |CLC11015  |Paratirina (intacta) #PTHI                                                                                                                                                                              |CAL
