FECHA|ANALIZADOR|LOTE|CODIGO_PRUEBA|NOMBRE_PRUEBA|EVENTO
26/04/23 09:36:00                                                          |HOV 26 - DXI800 num 3                   |85321                                             |CLC11816  |Lutropina #LH                                                                                                                                                                                           |CAL
26/04/23 09:36:00                                                          |HOV 26 - DXI800 num 3                   |85322                                             |CLC11816  |Lutropina #LH                                                                                                                                                                                           |CAL
26/04/23 09:36:00                                                          |HOV 26 - DXI800 num 3                   |85323                                             |CLC11816  |Lutropina #LH                                                                                                                                                                                           |CAL
26/04/23 11:20:00                                                          |HOV 25 - DXI800 num 1                   |85321                                             |CLC00033  |Tirotropina #TSH                                                                                                                                                                                        |CAL
26/04/23 11:20:00                                                          |HOV 25 - DXI800 num 1                   |85322                                             |CLC00033  |Tirotropina #TSH                                                                                                                                                                                        |CAL
26/04/23 11:20:00                                                          |HOV 25 - DXI800 num 1                   |85323                                             |CLC00033  |Tirotropina #TSH                                                                                                                                                                                        |CAL
26/04/23 09:34:00                                                          |HOV 26 - DXI800 num 3                   |64940                                             |CLC11015  |Paratirina (intacta) #PTHI                                                                                                                                                                              |CAL
26/04/23 09:34:00                                                          |HOV 26 - DXI800 num 3                   |64942                                             |CLC11015  |Paratirina (intacta) #PTHI                                                                                                                                                                              |CAL
26/04/23 09:34:00                                                          |HOV 26 - DXI800 num 3                   |64943                                             |CLC11015  |Paratirina (intacta) #PTHI                                                                                                                                                                              |CAL
27/04/23 10:34:01                                                          |HOV 26 - DXI800 num 3                   |67671                                             |CLC00544  |Creatina quinasa MB (masa)                                                                                                                                                                              |CAL
27/04/23 10:34:01                                                          |HOV 26 - DXI800 num 3                   |67672                                             |CLC00544  |Creatina quinasa MB (masa)                                                                                                                                                                              |CAL
27/04/23 10:34:01                                                          |HOV 26 - DXI800 num 3                   |67673                                             |CLC00544  |Creatina quinasa MB (masa)                                                                                                                                                                              |CAL
27/04/23 10:17:00                                                          |HOV 26 - DXI800 num 3                   |94911                                             |CLC00816  |CA 15.3                                                                                                                                                                                                 |CAL
27/04/23 10:17:00                                                          |HOV 26 - DXI800 num 3                   |94912                                             |CLC00816  |CA 15.3                                                                                                                                                                                                 |CAL
27/04/23 10:17:00                                                          |HOV 26 - DXI800 num 3                   |94913                                             |CLC00816  |CA 15.3                                                                                                                                                                                                 |CAL
