FECHA|ANALIZADOR|LOTE|CODIGO_PRUEBA|NOMBRE_PRUEBA|EVENTO
12/05/23 10:26:01                                                          |HOV 26 - DXI800 num 3                   |85321                                             |CLC11846  |Progesterona                                                                                                                                                                                            |CAL
12/05/23 10:26:01                                                          |HOV 26 - DXI800 num 3                   |85322                                             |CLC11846  |Progesterona                                                                                                                                                                                            |CAL
12/05/23 10:26:01                                                          |HOV 26 - DXI800 num 3                   |85323                                             |CLC11846  |Progesterona                                                                                                                                                                                            |CAL
12/05/23 10:25:00                                                          |HOV 26 - DXI800 num 3                   |85321                                             |CLC11816  |Lutropina #LH                                                                                                                                                                                           |CAL
12/05/23 10:25:00                                                          |HOV 26 - DXI800 num 3                   |85322                                             |CLC11816  |Lutropina #LH                                                                                                                                                                                           |CAL
12/05/23 10:25:00                                                          |HOV 26 - DXI800 num 3                   |85323                                             |CLC11816  |Lutropina #LH                                                                                                                                                                                           |CAL
12/05/23 10:59:01                                                          |HOV 25 - DXI800 num 1                   |64940                                             |CLC11015  |Paratirina (intacta) #PTHI                                                                                                                                                                              |CAL
12/05/23 10:59:01                                                          |HOV 25 - DXI800 num 1                   |64942                                             |CLC11015  |Paratirina (intacta) #PTHI                                                                                                                                                                              |CAL
11/05/23 12:04:00                                                          |HOV 25 - DXI800 num 1                   |85321                                             |CLC00034  |Tiroxina (libre) #T4L                                                                                                                                                                                   |CAL
11/05/23 12:04:00                                                          |HOV 25 - DXI800 num 1                   |85322                                             |CLC00034  |Tiroxina (libre) #T4L                                                                                                                                                                                   |CAL
11/05/23 12:04:00                                                          |HOV 25 - DXI800 num 1                   |85323                                             |CLC00034  |Tiroxina (libre) #T4L                                                                                                                                                                                   |CAL
12/05/23 10:59:00                                                          |HOV 25 - DXI800 num 1                   |64940                                             |CLC11015  |Paratirina (intacta) #PTHI                                                                                                                                                                              |CAL
12/05/23 10:59:00                                                          |HOV 25 - DXI800 num 1                   |64942                                             |CLC11015  |Paratirina (intacta) #PTHI                                                                                                                                                                              |CAL
12/05/23 10:59:00                                                          |HOV 25 - DXI800 num 1                   |64943                                             |CLC11015  |Paratirina (intacta) #PTHI                                                                                                                                                                              |CAL
11/05/23 12:05:01                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85321                                             |CLC00034  |Tiroxina (libre) #T4L                                                                                                                                                                                   |CAL
11/05/23 12:05:01                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85322                                             |CLC00034  |Tiroxina (libre) #T4L                                                                                                                                                                                   |CAL
11/05/23 12:05:01                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85323                                             |CLC00034  |Tiroxina (libre) #T4L                                                                                                                                                                                   |CAL
