FECHA|ANALIZADOR|LOTE|CODIGO_PRUEBA|NOMBRE_PRUEBA|EVENTO
11/04/23 23:58:57                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85311                                             |CLC00811  |Ácido fólico                                                                                                                                                                                            |CCT
11/04/23 23:58:57                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85311                                             |CLC00811  |Ácido fólico                                                                                                                                                                                            |ACL
11/04/23 23:58:57                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85311                                             |CLC00813  |Alfa-Fetoproteína                                                                                                                                                                                       |CCT
11/04/23 23:58:57                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85311                                             |CLC00813  |Alfa-Fetoproteína                                                                                                                                                                                       |ACL
11/04/23 23:58:57                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85311                                             |CLC00814  |Antígeno carcinoembrionario #CEA                                                                                                                                                                        |CCT
11/04/23 23:58:57                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85311                                             |CLC00814  |Antígeno carcinoembrionario #CEA                                                                                                                                                                        |ACL
11/04/23 23:58:57                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85311                                             |CLC11768  |Coriogonadotropina (beta total)                                                                                                                                                                         |CCT
11/04/23 23:58:57                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85311                                             |CLC11768  |Coriogonadotropina (beta total)                                                                                                                                                                         |ACL
11/04/23 23:58:57                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85311                                             |CLC11977  |Cortisol                                                                                                                                                                                                |CCT
11/04/23 23:58:57                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85311                                             |CLC11977  |Cortisol                                                                                                                                                                                                |ACL
11/04/23 23:58:57                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85311                                             |CLC12055  |Deshidroepiandrosterona, sulfato                                                                                                                                                                        |CCT
11/04/23 23:58:57                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85311                                             |CLC12055  |Deshidroepiandrosterona, sulfato                                                                                                                                                                        |ACL
11/04/23 23:58:58                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85311                                             |CLC11837  |Estradiol                                                                                                                                                                                               |CCT
11/04/23 23:58:57                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85311                                             |CLC11837  |Estradiol                                                                                                                                                                                               |ACL
11/04/23 23:58:58                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85311                                             |CLC11797  |Folitropina #FSH                                                                                                                                                                                        |CCT
11/04/23 23:58:57                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85311                                             |CLC11797  |Folitropina #FSH                                                                                                                                                                                        |ACL
11/04/23 23:58:58                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85311                                             |CLC11875  |Globulina fijadora de hormonas sexuales                                                                                                                                                                 |CCT
11/04/23 23:58:57                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85311                                             |CLC11875  |Globulina fijadora de hormonas sexuales                                                                                                                                                                 |ACL
11/04/23 23:58:58                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85311                                             |CLC11020  |Insulina                                                                                                                                                                                                |CCT
11/04/23 23:58:57                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85311                                             |CLC11020  |Insulina                                                                                                                                                                                                |ACL
11/04/23 23:58:58                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85311                                             |CLC11816  |Lutropina #LH                                                                                                                                                                                           |CCT
11/04/23 23:58:57                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85311                                             |CLC11816  |Lutropina #LH                                                                                                                                                                                           |ACL
11/04/23 23:58:58                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85311                                             |CLC11846  |Progesterona                                                                                                                                                                                            |CCT
11/04/23 23:58:57                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85311                                             |CLC11846  |Progesterona                                                                                                                                                                                            |ACL
11/04/23 23:58:58                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85311                                             |CLC11775  |Prolactina                                                                                                                                                                                              |CCT
11/04/23 23:58:57                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85311                                             |CLC11775  |Prolactina                                                                                                                                                                                              |ACL
