FECHA|ANALIZADOR|LOTE|CODIGO_PRUEBA|NOMBRE_PRUEBA|EVENTO
12/04/23 14:03:00                                                          |HOV 26 - DXI800 num 3                   |85311                                             |CLC00820  |PSA                                                                                                                                                                                                     |CAL
12/04/23 14:03:00                                                          |HOV 26 - DXI800 num 3                   |85312                                             |CLC00820  |PSA                                                                                                                                                                                                     |CAL
12/04/23 14:03:00                                                          |HOV 26 - DXI800 num 3                   |85313                                             |CLC00820  |PSA                                                                                                                                                                                                     |CAL
12/04/23 00:00:13                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85313                                             |CLC00811  |Ácido fólico                                                                                                                                                                                            |CCT
12/04/23 00:00:12                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85313                                             |CLC00811  |Ácido fólico                                                                                                                                                                                            |ACL
12/04/23 00:00:13                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85313                                             |CLC00813  |Alfa-Fetoproteína                                                                                                                                                                                       |CCT
12/04/23 00:00:12                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85313                                             |CLC00813  |Alfa-Fetoproteína                                                                                                                                                                                       |ACL
12/04/23 00:00:13                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85313                                             |CLC00814  |Antígeno carcinoembrionario #CEA                                                                                                                                                                        |CCT
12/04/23 00:00:12                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85313                                             |CLC00814  |Antígeno carcinoembrionario #CEA                                                                                                                                                                        |ACL
12/04/23 00:00:13                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85313                                             |CLC11768  |Coriogonadotropina (beta total)                                                                                                                                                                         |CCT
12/04/23 00:00:12                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85313                                             |CLC11768  |Coriogonadotropina (beta total)                                                                                                                                                                         |ACL
12/04/23 00:00:13                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85313                                             |CLC11977  |Cortisol                                                                                                                                                                                                |CCT
12/04/23 00:00:12                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85313                                             |CLC11977  |Cortisol                                                                                                                                                                                                |ACL
12/04/23 00:00:13                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85313                                             |CLC12055  |Deshidroepiandrosterona, sulfato                                                                                                                                                                        |CCT
12/04/23 00:00:12                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85313                                             |CLC12055  |Deshidroepiandrosterona, sulfato                                                                                                                                                                        |ACL
12/04/23 00:00:13                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85313                                             |CLC11837  |Estradiol                                                                                                                                                                                               |CCT
12/04/23 00:00:12                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85313                                             |CLC11837  |Estradiol                                                                                                                                                                                               |ACL
12/04/23 00:00:13                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85313                                             |CLC11797  |Folitropina #FSH                                                                                                                                                                                        |CCT
12/04/23 00:00:12                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85313                                             |CLC11797  |Folitropina #FSH                                                                                                                                                                                        |ACL
12/04/23 00:00:13                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85313                                             |CLC11875  |Globulina fijadora de hormonas sexuales                                                                                                                                                                 |CCT
12/04/23 00:00:12                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85313                                             |CLC11875  |Globulina fijadora de hormonas sexuales                                                                                                                                                                 |ACL
12/04/23 00:00:13                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85313                                             |CLC11020  |Insulina                                                                                                                                                                                                |CCT
12/04/23 00:00:12                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85313                                             |CLC11020  |Insulina                                                                                                                                                                                                |ACL
12/04/23 00:00:13                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85313                                             |CLC11816  |Lutropina #LH                                                                                                                                                                                           |CCT
12/04/23 00:00:12                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85313                                             |CLC11816  |Lutropina #LH                                                                                                                                                                                           |ACL
12/04/23 00:00:13                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85313                                             |CLC11846  |Progesterona                                                                                                                                                                                            |CCT
12/04/23 00:00:12                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85313                                             |CLC11846  |Progesterona                                                                                                                                                                                            |ACL
12/04/23 00:00:13                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85313                                             |CLC11775  |Prolactina                                                                                                                                                                                              |CCT
12/04/23 00:00:12                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85313                                             |CLC11775  |Prolactina                                                                                                                                                                                              |ACL
12/04/23 00:00:13                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85313                                             |CLC00820  |PSA                                                                                                                                                                                                     |CCT
12/04/23 00:00:12                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85313                                             |CLC00820  |PSA                                                                                                                                                                                                     |ACL
12/04/23 00:00:13                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85313                                             |CLC00821  |PSA (libre)                                                                                                                                                                                             |CCT
12/04/23 00:00:12                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85313                                             |CLC00821  |PSA (libre)                                                                                                                                                                                             |ACL
12/04/23 00:00:13                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85313                                             |CLC11854  |Testosterona                                                                                                                                                                                            |CCT
12/04/23 00:00:12                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85313                                             |CLC11854  |Testosterona                                                                                                                                                                                            |ACL
12/04/23 00:00:13                                                          |HOV 27 - DXI800 num 2 (externo cadena)  |85313                                             |CLC00033  |Tirotropina #TSH                                                                                                                                                                                        |CCT
