FECHA|ANALIZADOR|LOTE|CODIGO_PRUEBA|NOMBRE_PRUEBA|EVENTO
19/06/23 10:00:00                                                          |HOV 25 - DXI800 num 1                   |85321                                             |CLC00820  |PSA                                                                                                                                                                                                     |CAL
19/06/23 10:00:00                                                          |HOV 25 - DXI800 num 1                   |85322                                             |CLC00820  |PSA                                                                                                                                                                                                     |CAL
19/06/23 10:00:00                                                          |HOV 25 - DXI800 num 1                   |85323                                             |CLC00820  |PSA                                                                                                                                                                                                     |CAL
19/06/23 11:20:01                                                          |HOV 25 - DXI800 num 1                   |85321                                             |CLC11768  |Coriogonadotropina (beta total)                                                                                                                                                                         |CAL
19/06/23 11:20:01                                                          |HOV 25 - DXI800 num 1                   |85322                                             |CLC11768  |Coriogonadotropina (beta total)                                                                                                                                                                         |CAL
19/06/23 11:20:01                                                          |HOV 25 - DXI800 num 1                   |85323                                             |CLC11768  |Coriogonadotropina (beta total)                                                                                                                                                                         |CAL
19/06/23 10:00:01                                                          |HOV 25 - DXI800 num 1                   |85321                                             |CLC11854  |Testosterona                                                                                                                                                                                            |CAL
19/06/23 10:00:01                                                          |HOV 25 - DXI800 num 1                   |85322                                             |CLC11854  |Testosterona                                                                                                                                                                                            |CAL
19/06/23 10:00:01                                                          |HOV 25 - DXI800 num 1                   |85323                                             |CLC11854  |Testosterona                                                                                                                                                                                            |CAL
19/06/23 10:00:01                                                          |HOV 25 - DXI800 num 1                   |85321                                             |CLC00033  |Tirotropina #TSH                                                                                                                                                                                        |CAL
19/06/23 10:00:01                                                          |HOV 25 - DXI800 num 1                   |85322                                             |CLC00033  |Tirotropina #TSH                                                                                                                                                                                        |CAL
19/06/23 10:00:01                                                          |HOV 25 - DXI800 num 1                   |85323                                             |CLC00033  |Tirotropina #TSH                                                                                                                                                                                        |CAL
19/06/23 10:00:00                                                          |HOV 25 - DXI800 num 1                   |94931                                             |CLC00816  |CA 15.3                                                                                                                                                                                                 |CAL
19/06/23 10:00:00                                                          |HOV 25 - DXI800 num 1                   |94932                                             |CLC00816  |CA 15.3                                                                                                                                                                                                 |CAL
19/06/23 10:00:00                                                          |HOV 25 - DXI800 num 1                   |94993                                             |CLC00816  |CA 15.3                                                                                                                                                                                                 |CAL
19/06/23 10:00:00                                                          |HOV 25 - DXI800 num 1                   |85321                                             |CLC00814  |Antígeno carcinoembrionario #CEA                                                                                                                                                                        |CAL
19/06/23 10:00:00                                                          |HOV 25 - DXI800 num 1                   |85322                                             |CLC00814  |Antígeno carcinoembrionario #CEA                                                                                                                                                                        |CAL
19/06/23 10:00:00                                                          |HOV 25 - DXI800 num 1                   |85323                                             |CLC00814  |Antígeno carcinoembrionario #CEA                                                                                                                                                                        |CAL
19/06/23 10:00:01                                                          |HOV 25 - DXI800 num 1                   |85321                                             |CLC11846  |Progesterona                                                                                                                                                                                            |CAL
19/06/23 10:00:01                                                          |HOV 25 - DXI800 num 1                   |85322                                             |CLC11846  |Progesterona                                                                                                                                                                                            |CAL
19/06/23 10:00:01                                                          |HOV 25 - DXI800 num 1                   |85323                                             |CLC11846  |Progesterona                                                                                                                                                                                            |CAL
19/06/23 10:00:01                                                          |HOV 25 - DXI800 num 1                   |85321                                             |CLC11797  |Folitropina #FSH                                                                                                                                                                                        |CAL
19/06/23 10:00:01                                                          |HOV 25 - DXI800 num 1                   |85322                                             |CLC11797  |Folitropina #FSH                                                                                                                                                                                        |CAL
19/06/23 10:00:01                                                          |HOV 25 - DXI800 num 1                   |85323                                             |CLC11797  |Folitropina #FSH                                                                                                                                                                                        |CAL
19/06/23 10:00:00                                                          |HOV 25 - DXI800 num 1                   |85321                                             |CLC11816  |Lutropina #LH                                                                                                                                                                                           |CAL
19/06/23 10:00:00                                                          |HOV 25 - DXI800 num 1                   |85322                                             |CLC11816  |Lutropina #LH                                                                                                                                                                                           |CAL
19/06/23 10:00:00                                                          |HOV 25 - DXI800 num 1                   |85323                                             |CLC11816  |Lutropina #LH                                                                                                                                                                                           |CAL
